run_id,run_question,run_answer,run_prediction,input_ner,input_intent,input_confidence,retrieval_recall_at_k,retrieval_precision_at_k,retrieval_mrr,retrieval_ndcg,llm_factuality,llm_contradiction,llm_relevance,llm_attribution_rate,llm_coverage,input_score,retrieval_score,llm_score,index,rouge_N,rouge_L,bleu,llm_as_a_judge-score
1,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,"The airplane was the B-17 Flying Fortress bomber, which Major Ployer Peter Hill test-flew when he died.",1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.4587810933589935,0.0,1.0,0.9665163258711496,0.7610714097317016,0.4946643987298012,0.6853253427518586,0.4166666666666667,0.4166666666666667,0.1485221314465011,0.8540000000000001
2,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,"The airplane was the B-17 Flying Fortress bomber, which Major Ployer Peter Hill test-flew when he died.",1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.4587810933589935,0.0,1.0,0.9665163258711496,0.7610714097317016,0.4946643987298012,0.6853253427518586,0.4166666666666667,0.4166666666666667,0.1485221314465011,0.8540000000000001
3,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill test-flew before his death was a prototype of the B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.4827959835529327,0.0,1.0,0.9665163258711496,0.7610714097317016,0.499467376768589,0.6872465339673738,0.3703703703703703,0.3703703703703703,0.1256561724875086,0.7070000000000001
4,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill was test-flying when he died was a prototype of the B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.4548501670360565,0.0,1.0,0.9665163258711496,0.7610714097317016,0.4938782134652138,0.6850108686460237,0.3571428571428571,0.3571428571428571,0.1195228609334393,0.6990000000000001
5,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill test-flew was a prototype of the B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.4848365187644958,0.0,1.0,0.9665163258711496,0.7610714097317016,0.4998754838109017,0.6874097767842988,0.4166666666666667,0.4166666666666667,0.1485221314465011,0.6759999999999999
6,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill test-flew was a prototype of the B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.4848365187644958,0.0,1.0,0.9665163258711496,0.7610714097317016,0.4998754838109017,0.6874097767842988,0.4166666666666667,0.4166666666666667,0.1485221314465011,0.6759999999999999
7,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill test-flew after which Hill Air Force Base was named is a prototype of the B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.5467889904975891,0.0,1.0,0.9665163258711496,0.7610714097317016,0.5122659781575203,0.6923659745229462,0.3125,0.3125,0.0999999999999999,0.751
8,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill test-flew after which Hill Air Force Base was named is a prototype of the B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.5467889904975891,0.0,1.0,0.9665163258711496,0.7610714097317016,0.5122659781575203,0.6923659745229462,0.3125,0.3125,0.0999999999999999,0.751
9,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill test-flew after whom Hill Air Force Base is named is a B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.5510573387145996,0.0,1.0,0.9665163258711496,0.7610714097317016,0.5131196478009225,0.6927074423803071,0.3448275862068966,0.3448275862068966,0.1139605764596379,0.826
10,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",B-17 Flying Fortress bomber,The airplane that Major Ployer Peter Hill was test-flying after whom Hill Air Force Base is named is the B-17 Flying Fortress bomber.,1.0,0.9282492697238922,0.9712997078895568,0.9642857142857144,0.79,0.29,0.999999924641092,0.720043420791626,0.2944974794983864,0.5377234816551208,0.0,1.0,0.9665163258711496,0.7610714097317016,0.5104528763890267,0.6916407338155488,0.3333333333333333,0.3333333333333333,0.1088931012960941,0.8180000000000002
