run_id,run_question,run_answer,run_prediction,input_ner,input_intent,input_confidence,retrieval_recall_at_k,retrieval_precision_at_k,retrieval_mrr,retrieval_ndcg,llm_factuality,llm_contradiction,llm_relevance,llm_attribution_rate,llm_coverage,input_score,retrieval_score,llm_score,index,rouge_N,rouge_L,bleu,llm_as_a_judge-score
1,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the Black Seminoles associated with the Seminole people settled in several locations, including:

* Oklahoma: Many Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War. Today, they reside in Oklahoma and are part of the Seminole Nation of Oklahoma.
* Coahuila, Mexico: Some Black Seminoles escaped slavery in the United States and settled in Coahuila, Mexico, where their descendants still live today as the Mascogos (also known as ""negros mascagos"").
* Florida: A small minority of Black Seminoles continue to live in Florida, particularly in the area around the Everglades.
* Louisiana: Some Apalachees, who were indigenous Floridians that allied with the Seminole people, migrated to Louisiana and their descendants still reside there today.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.7750602960586548,1.0,1.0,0.970606525739034,0.732797013391126,0.7573540908098221,0.7782912712107907,0.032258064516129,0.032258064516129,0.0025400025400038,0.9509999999999998
2,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the Black Seminoles associated with the Seminole people settled in several locations, including:

* Oklahoma: Many Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War. Today, they reside in Oklahoma and are part of the Seminole Nation of Oklahoma.
* Coahuila, Mexico: Some Black Seminoles escaped slavery in the United States and settled in Coahuila, Mexico, where their descendants still live today as the Mascogos (also known as ""negros mascagos"").
* Florida: A small minority of Black Seminoles continue to live in Florida, particularly in the area around the Everglades.
* Louisiana: Some Apalachees, who were indigenous Floridians that allied with the Seminole people, migrated to Louisiana and their descendants still reside there today.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.7750602960586548,1.0,1.0,0.970606525739034,0.732797013391126,0.7573540908098221,0.7782912712107907,0.032258064516129,0.032258064516129,0.0025400025400038,0.9479999999999998
3,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the group of black Indians associated with the Seminole people settled in several locations:

1. **Oklahoma**: Many Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) along with other Seminoles after the Second Seminole War. Today, they are part of the federally recognized Seminole Nation of Oklahoma.
2. **Florida**: A minority of Black Seminoles continued to live in Florida and are associated with the Seminole Tribe of Florida and the Miccosukee Tribe of Indians of Florida.
3. **Mexico**: Some Black Seminoles escaped to Mexico, where their descendants now live as the Mascogos (also known as ""negros mascagos"") in Coahuila, centered on the town of El Nacimiento in Múzquiz Municipality.

These locations reflect the complex history and migrations of the Black Seminoles, who were forcibly removed from Florida, escaped to other territories, and eventually settled in various parts of North America.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.7739914059638977,0.6666666666666666,1.0,0.970606525739034,0.732797013391126,0.690473646124204,0.7515390933365435,0.0266666666666666,0.0133333333333333,0.0021733995409215,0.952
4,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the group of black Indians associated with the Seminole people settled primarily in:

1. Oklahoma: The majority of Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War, along with other Seminoles. Today, they are part of the federally recognized Seminole Nation of Oklahoma.
2. Coahuila, Mexico: A smaller group of Black Seminoles escaped to Mexico and settled in Coahuila, where their descendants still live today as the Mascogos (also known as ""negros mascagos"").",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.7894300222396851,0.6666666666666666,1.0,0.970606525739034,0.732797013391126,0.6935613693793614,0.7527741826386064,0.0459770114942528,0.0459770114942528,0.005355947466554,0.9479999999999998
5,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","According to the text, the descendants of the Black Seminoles associated with the Seminole people settled in two main locations:

1. Oklahoma: The majority of Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War. Today, many live within the state of Oklahoma.
2. Coahuila, Mexico: Some Black Seminoles escaped to Mexico and settled in the town of El Nacimiento in Múzquiz Municipality, where they are known as the Mascogos or ""negros mascagos"".",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.7896740436553955,0.5,1.0,0.970606525739034,0.732797013391126,0.6602768403291702,0.7394603710185299,0.0476190476190476,0.0476190476190476,0.0056254395046301,0.9479999999999998
6,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the group of black Indians associated with the Seminole people settled primarily in Florida and Oklahoma. 

In Florida, many Black Seminoles settled alongside their Native American allies, living mostly in distinct bands near the Seminole groups. Some were held as slaves by particular Seminole leaders, but they had more freedom than did slaves held by whites in the South.

However, with the forced removal of the Seminoles from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War, many Black Seminoles followed them and settled in what is now Oklahoma. Today, a significant number of Black Seminoles live in Oklahoma as part of the Seminole Nation of Oklahoma.

Additionally, some Black Seminoles also migrated to Mexico, specifically to Coahuila, where they formed an afrodescendant group known as the Mascogos or ""negros mascagos"", centered around the town of El Nacimiento.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.7881469130516052,1.0,1.0,0.970606525739034,0.732797013391126,0.7599714142084122,0.7793382005702267,0.0273972602739726,0.0136986301369863,0.0022191558782511,0.904
7,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the group of black Indians associated with the Seminole people settled primarily in two locations:

1. Oklahoma: Many Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War, and they settled in what is now Seminole County, Oklahoma.
2. Coahuila, Mexico: Some Black Seminoles escaped the threat of slavery in the United States by fleeing to Mexico, where their descendants now live as the Mascogos (also known as ""negros mascagos"") centered on the town of El Nacimiento in Múzquiz Municipality.

Additionally, some Black Seminoles may have settled in other areas, such as Florida, but the above two locations are specifically mentioned as significant settlements.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.769203782081604,0.6666666666666666,1.0,0.970606525739034,0.732797013391126,0.6895161213477452,0.7511560834259599,0.0338983050847457,0.0338983050847457,0.0027861747533579,0.9469999999999998
8,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the group of black Indians associated with the Seminole people settled mainly in Florida and Oklahoma. Specifically:

* In Florida: Some Black Seminoles continue to live in Florida, particularly among the Seminole Tribe of Florida and the Miccosukee Tribe of Indians of Florida.
* In Oklahoma: The majority of Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War. Today, they are part of the Seminole Nation of Oklahoma, which has its headquarters in Wewoka, Oklahoma.

Additionally, some Black Seminoles also settled in other areas, including:

* Coahuila, Mexico: A group known as the Mascogos (also ""negros mascagos"") live in the town of El Nacimiento in Múzquiz Municipality, Coahuila. They are descendants of Black Seminoles who escaped slavery in the United States and settled in Mexico.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.769364058971405,1.0,1.0,0.970606525739034,0.732797013391126,0.7562148433923721,0.7778355722438106,0.0291970802919708,0.0291970802919708,0.0023338001400466,0.904
9,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the group of black Indians associated with the Seminole people settled in several locations:

1. Oklahoma: Many Black Seminoles were forcibly removed from Florida to Indian Territory (present-day Oklahoma) after the Second Seminole War and joined the Seminole Nation of Oklahoma.
2. Florida: A minority of Black Seminoles continued to live in Florida, particularly in areas where their ancestors had settled.
3. Coahuila, Mexico: Some Black Seminoles escaped from slavery in the United States and settled in Coahuila, Mexico, where they became known as the Mascogos.

Additionally, there are also communities of Black Seminole descendants living in:

1. Louisiana: Descendants of Apalachee Indians who migrated to Louisiana.
2. Cuba and Mexico: Some Apalachees were taken by the Spanish to these countries in the 18th century.

Note that some Black Seminoles may have been absorbed into other Native American tribes or communities, but these locations are known to be significant settlements of their descendants.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.8140512108802795,0.5833333333333334,1.0,0.970606525739034,0.732797013391126,0.6818189404408137,0.7480772110631873,0.0251572327044025,0.0251572327044025,0.0020336295869552,0.902
10,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico","The descendants of the group of black Indians associated with the Seminole people settled in several locations:

1. Florida: A minority of Black Seminoles continue to live in Florida, particularly in areas where their ancestors originally settled.
2. Oklahoma: The majority of Black Seminoles were forcibly removed from Florida to Indian Territory (now Oklahoma) after the Second Seminole War and settled in what is now Seminole County, Oklahoma. Today, many Black Seminoles still live in Oklahoma, with some enrolled as members of the Seminole Nation of Oklahoma.
3. Mexico: The Mascogos, a group of Afrodescendant people, are descendants of Black Seminoles who escaped to Coahuila, Mexico, and settled in the town of El Nacimiento in Múzquiz Municipality.

It's worth noting that some Black Seminoles may also have intermarried with other Native American tribes or settled in other areas outside of these locations. However, Oklahoma is generally considered the primary location where many Black Seminole descendants continue to live and maintain their cultural heritage.",1.0,0.9370139837265016,0.9748055934906006,0.8811881188118812,0.74,0.31,0.9999999347526226,0.6578701138496399,0.3538400441408157,0.7958419919013977,0.7,1.0,0.970606525739034,0.732797013391126,0.7015104299783707,0.7559538068782101,0.0239520958083832,0.0239520958083832,0.0019460262336223,0.9509999999999998
