run_id,run_question,run_answer,run_prediction,input_ner,input_intent,input_confidence,retrieval_recall_at_k,retrieval_precision_at_k,retrieval_mrr,retrieval_ndcg,llm_factuality,llm_contradiction,llm_relevance,llm_attribution_rate,llm_coverage,input_score,retrieval_score,llm_score,index,rouge_N,rouge_L,bleu,llm_as_a_judge-score
1,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"Anna Clyne created Night Ferry, an orchestral composition that was first performed in 2012 at Symphony Center in Chicago.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.7872251272201538,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7748802474141121,0.763961164095307,0.1904761904761905,0.1904761904761905,0.0764719112901872,0.92
2,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"Anna Clyne created Night Ferry, an orchestral composition that was first performed in 2012 at Symphony Center in Chicago.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.7872251272201538,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7748802474141121,0.763961164095307,0.1904761904761905,0.1904761904761905,0.0764719112901872,0.8949999999999999
3,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"The composer who created Night Ferry, first performed in 2012 at Symphony Center in Chicago, is Anna Clyne.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.8602180480957031,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7894788315892219,0.7698005977653509,0.1999999999999999,0.1999999999999999,0.0180775381515546,0.8389999999999999
4,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"The British-born composer Anna Clyne created Night Ferry, an orchestral composition in one movement, first performed in 2012 at Symphony Center in Chicago.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.7537470459938049,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7681846311688423,0.761282917597199,0.1538461538461538,0.1538461538461538,0.0628694613461931,0.882
5,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"The composer who created Night Ferry, first performed in 2012 at Symphony Center in Chicago, is Anna Clyne.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.8602180480957031,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7894788315892219,0.7698005977653509,0.1999999999999999,0.1999999999999999,0.0180775381515546,0.844
6,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"The composer who created Night Ferry, first performed in 2012 at Symphony Center in Chicago, is Anna Clyne.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.8602180480957031,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7894788315892219,0.7698005977653509,0.1999999999999999,0.1999999999999999,0.0180775381515546,0.844
7,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"Anna Clyne created Night Ferry, which was first performed in 2012 at Symphony Center in Chicago.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.78098064661026,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7736313512921333,0.7634616056465154,0.2222222222222222,0.2222222222222222,0.0912870929175276,0.852
8,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"The composer who created Night Ferry, first performed in 2012 at Symphony Center in Chicago, is Anna Clyne.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.8602180480957031,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7894788315892219,0.7698005977653509,0.1999999999999999,0.1999999999999999,0.0180775381515546,0.8459999999999999
9,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"Anna Clyne created Night Ferry, an orchestral composition first performed in 2012 at Symphony Center in Chicago.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.7812653183937073,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7736882856488227,0.7634843793891912,0.2105263157894736,0.2105263157894736,0.0857492925712544,0.893
10,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Anna Clyne,"The composer who created Night Ferry, first performed in 2012 at Symphony Center in Chicago, is Anna Clyne.",1.0,0.7384180128574371,0.8953672051429749,0.935064935064935,0.64,0.29,0.999999991420767,0.6860859990119934,0.4010901108384132,0.8602180480957031,1.0,1.0,0.8779284060001373,0.7162662316214256,0.7894788315892219,0.7698005977653509,0.1999999999999999,0.1999999999999999,0.0180775381515546,0.844
