run_id,run_question,run_answer,run_prediction,input_ner,input_intent,input_confidence,retrieval_recall_at_k,retrieval_precision_at_k,retrieval_mrr,retrieval_ndcg,llm_factuality,llm_contradiction,llm_relevance,llm_attribution_rate,llm_coverage,input_score,retrieval_score,llm_score,index,rouge_N,rouge_L,bleu,llm_as_a_judge-score
1,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The venue where the January 2, 2012 game featuring the University of Louisville team took place was the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.7126667499542236,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2159753781557083,0.5696154914969993,0.2142857142857142,0.2142857142857142,0.0601929265428846,0.905
2,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The venue where the January 2, 2012 game featuring the University of Louisville team took place was the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.7126667499542236,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2159753781557083,0.5696154914969993,0.2142857142857142,0.2142857142857142,0.0601929265428846,0.905
3,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The venue where the January 2, 2012 game featuring the University of Louisville team took place was the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.7126667499542236,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2159753781557083,0.5696154914969993,0.2142857142857142,0.2142857142857142,0.0601929265428846,0.905
4,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The January 2, 2012 game featuring the University of Louisville team took place at the Mercedes-Benz Superdome in New Orleans, Louisiana, as part of the 2013 Allstate Sugar Bowl.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.702917754650116,1.0,0.0,0.9865988393624624,0.7449678096229926,0.4140255790948868,0.6488355718726707,0.1818181818181818,0.1818181818181818,0.0496291666985465,0.765
5,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The January 2, 2013 game featuring the University of Louisville team was held at the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.7329299449920654,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2200280171632767,0.5712365471000267,0.24,0.24,0.0690065559342354,0.512
6,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The January 2, 2012 game featured the University of Louisville team at the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.7474933862686157,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2229407054185867,0.5724016224021506,0.2608695652173913,0.2608695652173913,0.0764719112901872,0.8710000000000001
7,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The January 2, 2013 game featuring the University of Louisville team was played at the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.719927966594696,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2174276214838028,0.5701963888282371,0.24,0.24,0.0690065559342354,0.502
8,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The January 2, 2012 game featuring the University of Louisville team was played at the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.7634524703025818,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2261325222253799,0.5736783491248679,0.24,0.24,0.0690065559342354,0.858
9,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The January 2, 2012 game featuring the University of Louisville team was at the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.7548323273658752,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2244084936380386,0.5729887376899314,0.25,0.25,0.0725476250110011,0.8390000000000001
10,"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"The venue where the January 2, 2012 game featuring the University of Louisville team was played is the Mercedes-Benz Superdome in New Orleans, Louisiana.",1.0,0.9712832272052764,0.9885132908821106,0.9098712446351932,0.79,0.28,0.9999999938567772,0.0,0.3672101408243179,0.742983341217041,0.0,0.0,0.9865988393624624,0.7449678096229926,0.2220386964082718,0.5720408187980247,0.2142857142857142,0.2142857142857142,0.0601929265428846,0.865
