run_id,run_question,run_answer,run_prediction,input_ner,input_intent,input_confidence,retrieval_recall_at_k,retrieval_precision_at_k,retrieval_mrr,retrieval_ndcg,llm_factuality,llm_contradiction,llm_relevance,llm_attribution_rate,llm_coverage,input_score,retrieval_score,llm_score,index,rouge_N,rouge_L,bleu,llm_as_a_judge-score
1,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8376922607421875,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7682265052199364,0.7756963499648752,0.2068965517241379,0.2068965517241379,0.0554700196225229,0.908
2,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8376922607421875,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7682265052199364,0.7756963499648752,0.2068965517241379,0.2068965517241379,0.0554700196225229,0.908
3,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of a naval branch of the Australian Defence Force, specifically the Royal Australian Navy (RAN).",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8539774417877197,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7714835414290429,0.7769991644485177,0.2142857142857142,0.2142857142857142,0.0577350269189625,0.885
4,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8376922607421875,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7682265052199364,0.7756963499648752,0.2068965517241379,0.2068965517241379,0.0554700196225229,0.9
5,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8376922607421875,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7682265052199364,0.7756963499648752,0.2068965517241379,0.2068965517241379,0.0554700196225229,0.8989999999999998
6,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8376922607421875,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7682265052199364,0.7756963499648752,0.2068965517241379,0.2068965517241379,0.0554700196225229,0.9
7,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of a naval branch of the Australian Defence Force, specifically the Royal Australian Navy (RAN).",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8539774417877197,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7714835414290429,0.7769991644485177,0.2142857142857142,0.2142857142857142,0.0577350269189625,0.8720000000000001
8,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8376922607421875,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7682265052199364,0.7756963499648752,0.2068965517241379,0.2068965517241379,0.0554700196225229,0.9
9,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of a naval branch of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.850703239440918,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7708287009596825,0.7767372282607736,0.1818181818181818,0.1818181818181818,0.0479463301485384,0.788
10,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,Australian Defence Force,"The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy (RAN), which is the naval branch of the Australian Defence Force.",1.0,0.9473379552364348,0.978935182094574,0.8830409356725146,0.68,0.3,0.9999998733083753,0.7046838402748108,0.2987564250826836,0.8376922607421875,1.0,1.0,0.9754243791103364,0.7157602022452225,0.7682265052199364,0.7756963499648752,0.2068965517241379,0.2068965517241379,0.0554700196225229,0.9
